TransactionID,Date,CustomerID,ProductID,Branch,Quantity,UnitPrice,SalesAmount,Rating,ReviewCategory
TXN029308,2023-04-28,CUST00195,PRD0703,Riyadh North,11,440.87,4849.57,3,Excellent
TXN029309,2021-01-30,CUST01307,PRD0175,Madinah,3,398.66,1195.98,5,Good
TXN029310,2022-07-19,CUST00930,PRD0102,Tabuk,6,478.96,2873.76,1,Good
TXN029311,2023-03-20,CUST03166,PRD0096,Jeddah Central,11,13.45,147.95,3,Good
TXN029312,2019-07-25,CUST01082,PRD0266,Riyadh North,6,115.76,694.56,5,Poor
TXN029313,2023-12-30,CUST03265,PRD0132,Khobar,7,85.49,598.43,4,Poor
TXN029314,2019-09-04,CUST00951,PRD0710,Khobar,8,354.8,2838.4,3,Excellent
TXN029315,2020-10-02,CUST04920,PRD0679,Riyadh South,5,298.15,1490.75,1,Excellent
TXN029316,2022-09-19,CUST03177,PRD0238,Abha,8,323.82,2590.56,3,Excellent
TXN029317,2022-06-08,CUST00847,PRD0043,Dammam,12,148.42,1781.04,4,Average
TXN029318,2024-06-26,CUST04467,PRD0115,Dammam,6,170.97,1025.82,5,Poor
TXN029319,2022-05-18,CUST00709,PRD0240,Riyadh North,10,350.71,3507.1,1,Poor
TXN029320,2024-05-27,CUST01110,PRD0069,Abha,1,444.02,444.02,5,Poor
TXN029321,2025-07-07,CUST03811,PRD0412,Hail,9,242.92,2186.28,1,Average
TXN029322,2020-07-04,CUST03583,PRD0317,Hail,2,174.6,349.2,1,Poor
TXN029323,2024-11-15,CUST01172,PRD0650,Khobar,4,344.08,1376.32,1,Excellent
TXN029324,2024-01-09,CUST00144,PRD0708,Dammam,8,200.62,1604.96,4,Excellent
TXN029325,2019-02-24,CUST04949,PRD0605,Jeddah Central,7,369.66,2587.62,2,Poor
TXN029326,2021-01-08,CUST04798,PRD0430,Riyadh South,11,324.61,3570.71,1,Good
TXN029327,2022-09-16,CUST03459,PRD0348,Madinah,5,185.1,925.5,3,Good
TXN029328,2023-04-30,CUST03540,PRD0177,Abha,9,454.79,4093.11,5,Poor
TXN029329,2021-10-11,CUST03955,PRD0527,Hail,8,59.09,472.72,2,Excellent
TXN029330,2020-04-13,CUST01252,PRD0743,Dammam,6,179.2,1075.2,4,Excellent
TXN029331,2022-04-04,CUST00450,PRD0432,Abha,6,122.96,737.76,2,Poor
TXN029332,2023-10-30,CUST01682,PRD0234,Jeddah Central,7,383.87,2687.09,2,Poor
TXN029333,2022-04-23,CUST04545,PRD0036,Dammam,12,83.97,1007.64,2,Good
TXN029334,2023-06-20,CUST02274,PRD0253,Riyadh North,8,149.18,1193.44,4,Average
TXN029335,2023-08-01,CUST04741,PRD0285,Dammam,12,345.32,4143.84,4,Poor
TXN029336,2020-03-02,CUST00831,PRD0145,Riyadh South,2,488.83,977.66,4,Excellent
TXN029337,2024-12-03,CUST02612,PRD0272,Jeddah Central,11,287.73,3165.03,3,Poor
TXN029338,2021-10-09,CUST01923,PRD0255,Abha,5,457.23,2286.15,4,Good
TXN029339,2020-04-08,CUST00780,PRD0489,Khobar,3,159.22,477.66,1,Poor
TXN029340,2021-03-15,CUST01540,PRD0797,Riyadh South,7,118.9,832.3,2,Poor
TXN029341,2021-02-04,CUST02965,PRD0251,Makkah,3,304.35,913.05,1,Good
TXN029342,2023-05-20,CUST03142,PRD0287,Jeddah Central,3,171.03,513.09,5,Good
TXN029343,2025-05-24,CUST03039,PRD0609,Hail,5,124.9,624.5,1,Good
TXN029344,2024-05-17,CUST03127,PRD0648,Riyadh South,8,85.27,682.16,2,Excellent
TXN029345,2021-12-22,CUST03043,PRD0562,Riyadh North,8,189.84,1518.72,1,Poor
TXN029346,2024-08-05,CUST00356,PRD0433,Dammam,12,409.35,4912.2,4,Excellent
TXN029347,2023-08-04,CUST01830,PRD0648,Abha,11,490.54,5395.94,1,Good
TXN029348,2020-07-01,CUST00534,PRD0349,Tabuk,8,215.63,1725.04,4,Poor
TXN029349,2021-08-16,CUST00793,PRD0559,Khobar,10,262.86,2628.6,3,Excellent
TXN029350,2023-05-11,CUST01843,PRD0073,Hail,2,246.11,492.22,4,Average
TXN029351,2025-09-03,CUST03032,PRD0042,Riyadh North,5,187.22,936.1,1,Good
TXN029352,2025-08-15,CUST00898,PRD0635,Jeddah Central,4,257.62,1030.48,4,Good
TXN029353,2025-03-07,CUST01410,PRD0098,Dammam,4,33.59,134.36,2,Poor
TXN029354,2025-01-11,CUST04945,PRD0096,Madinah,4,147.2,588.8,4,Good
TXN029355,2023-12-18,CUST03503,PRD0605,Jeddah Central,8,86.3,690.4,4,Poor
TXN029356,2024-04-08,CUST01501,PRD0406,Makkah,5,491.08,2455.4,1,Average
TXN029357,2021-05-22,CUST03816,PRD0136,Tabuk,3,134.55,403.65,4,Average
TXN029358,2025-05-25,CUST02750,PRD0235,Dammam,4,176.32,705.28,5,Excellent
TXN029359,2019-12-10,CUST01919,PRD0416,Riyadh South,11,444.75,4892.25,4,Excellent
TXN029360,2024-02-03,CUST04054,PRD0564,Jeddah Central,1,84.3,84.3,5,Average
TXN029361,2019-01-24,CUST01423,PRD0189,Tabuk,6,73.79,442.74,2,Poor
TXN029362,2023-06-05,CUST00911,PRD0731,Hail,2,408.1,816.2,3,Excellent
TXN029363,2025-01-18,CUST02329,PRD0336,Madinah,12,182.18,2186.16,3,Excellent
TXN029364,2020-03-19,CUST02297,PRD0293,Madinah,6,229.96,1379.76,2,Good
TXN029365,2025-07-05,CUST02797,PRD0067,Riyadh South,2,75.69,151.38,2,Average
TXN029366,2021-05-14,CUST01475,PRD0304,Makkah,11,416.9,4585.9,3,Poor
TXN029367,2022-05-06,CUST04080,PRD0299,Madinah,5,408.12,2040.6,1,Good
TXN029368,2019-08-22,CUST04837,PRD0708,Riyadh South,8,418.43,3347.44,2,Poor
TXN029369,2022-05-01,CUST01759,PRD0567,Riyadh South,4,427.64,1710.56,1,Good
TXN029370,2025-11-25,CUST03143,PRD0523,Jeddah Central,11,349.32,3842.52,5,Good
TXN029371,2021-07-31,CUST00591,PRD0029,Riyadh North,12,242.81,2913.72,1,Average
TXN029372,2024-04-19,CUST01839,PRD0303,Tabuk,2,58.03,116.06,3,Poor
TXN029373,2021-08-19,CUST00419,PRD0563,Tabuk,11,319.92,3519.12,3,Excellent
TXN029374,2025-01-05,CUST01107,PRD0746,Madinah,8,111.08,888.64,2,Average
TXN029375,2025-07-29,CUST02592,PRD0758,Riyadh North,7,336.27,2353.89,5,Average
TXN029376,2022-03-03,CUST02643,PRD0791,Jeddah Central,5,348.09,1740.45,5,Poor
TXN029377,2023-10-02,CUST00752,PRD0675,Madinah,6,207.53,1245.18,4,Poor
TXN029378,2019-09-14,CUST00407,PRD0654,Abha,9,217.35,1956.15,5,Average
TXN029379,2022-07-01,CUST04718,PRD0073,Jeddah Central,8,248.75,1990,1,Poor
TXN029380,2024-05-24,CUST03839,PRD0548,Dammam,8,495.21,3961.68,1,Average
TXN029381,2020-01-01,CUST03253,PRD0726,Jeddah Central,3,226.42,679.26,3,Excellent
TXN029382,2025-11-06,CUST01161,PRD0430,Jeddah Central,5,453.93,2269.65,2,Poor
TXN029383,2024-10-01,CUST02586,PRD0771,Riyadh South,4,200.72,802.88,3,Average
TXN029384,2024-08-15,CUST03797,PRD0002,Abha,5,86.49,432.45,1,Average
TXN029385,2019-11-12,CUST04178,PRD0316,Riyadh South,12,394.46,4733.52,2,Excellent
TXN029386,2020-05-08,CUST03392,PRD0121,Khobar,5,339.75,1698.75,5,Poor
TXN029387,2020-05-03,CUST04047,PRD0631,Riyadh North,10,39.87,398.7,3,Excellent
TXN029388,2022-11-29,CUST00076,PRD0069,Riyadh South,7,427.76,2994.32,1,Poor
TXN029389,2024-07-10,CUST00659,PRD0752,Madinah,7,196.92,1378.44,4,Excellent
TXN029390,2024-12-12,CUST03472,PRD0546,Madinah,9,496.37,4467.33,3,Poor
TXN029391,2022-03-05,CUST01448,PRD0189,Riyadh South,7,440.23,3081.61,4,Poor
TXN029392,2025-07-13,CUST00952,PRD0506,Riyadh South,4,265.95,1063.8,3,Average
TXN029393,2022-05-01,CUST03827,PRD0136,Khobar,3,301.93,905.79,1,Excellent
TXN029394,2025-01-03,CUST02832,PRD0680,Abha,4,82.03,328.12,3,Average
TXN029395,2021-07-30,CUST03004,PRD0046,Dammam,10,416.86,4168.6,2,Excellent
TXN029396,2020-06-01,CUST03618,PRD0641,Jeddah Central,2,180.47,360.94,5,Excellent
TXN029397,2020-12-20,CUST00726,PRD0112,Riyadh North,5,88.72,443.6,1,Poor
TXN029398,2019-06-09,CUST00895,PRD0375,Riyadh North,4,128.71,514.84,4,Average
TXN029399,2019-05-02,CUST04709,PRD0094,Tabuk,3,411.89,1235.67,2,Good
TXN029400,2021-06-20,CUST00261,PRD0723,Tabuk,4,321.57,1286.28,2,Excellent
TXN029401,2021-07-05,CUST02589,PRD0324,Abha,9,270.22,2431.98,5,Average
TXN029402,2019-09-10,CUST04884,PRD0078,Khobar,12,33.77,405.24,4,Good
TXN029403,2021-04-03,CUST01920,PRD0111,Jeddah Central,12,277.6,3331.2,1,Good
TXN029404,2022-01-24,CUST04232,PRD0653,Khobar,5,365.11,1825.55,3,Excellent
TXN029405,2025-05-31,CUST02594,PRD0447,Riyadh South,1,453.6,453.6,2,Good
TXN029406,2023-12-11,CUST03418,PRD0146,Riyadh North,11,471.34,5184.74,3,Good
TXN029407,2024-09-27,CUST03551,PRD0426,Riyadh North,6,392.27,2353.62,5,Excellent
TXN029408,2022-08-28,CUST04360,PRD0787,Hail,7,441.45,3090.15,5,Average
TXN029409,2019-10-27,CUST02255,PRD0316,Makkah,10,406.37,4063.7,2,Good
TXN029410,2020-01-04,CUST02897,PRD0186,Riyadh South,5,444.66,2223.3,1,Good
TXN029411,2020-09-16,CUST04021,PRD0417,Dammam,3,259.76,779.28,2,Average
TXN029412,2020-07-14,CUST03805,PRD0515,Hail,2,235.43,470.86,2,Average
TXN029413,2021-07-08,CUST01125,PRD0610,Riyadh North,3,427.04,1281.12,1,Good
TXN029414,2020-02-07,CUST03217,PRD0246,Tabuk,3,71.59,214.77,4,Average
TXN029415,2019-01-01,CUST02768,PRD0569,Khobar,4,145.78,583.12,2,Good
TXN029416,2024-11-27,CUST00717,PRD0052,Tabuk,1,295.98,295.98,3,Poor
TXN029417,2024-03-10,CUST03642,PRD0417,Madinah,5,349.89,1749.45,1,Poor
TXN029418,2024-07-18,CUST04842,PRD0713,Riyadh North,6,79.79,478.74,1,Average
TXN029419,2024-03-01,CUST02426,PRD0208,Abha,6,399.37,2396.22,4,Good
TXN029420,2019-02-22,CUST04691,PRD0048,Madinah,7,489.93,3429.51,3,Poor
TXN029421,2023-02-13,CUST04113,PRD0634,Jeddah Central,10,29.76,297.6,1,Average
TXN029422,2022-09-02,CUST04053,PRD0135,Riyadh North,6,5.18,31.08,3,Good
TXN029423,2020-10-27,CUST01313,PRD0371,Riyadh South,8,144.24,1153.92,2,Average
TXN029424,2022-01-28,CUST00555,PRD0334,Jeddah Central,8,494.44,3955.52,1,Average
TXN029425,2021-07-09,CUST02096,PRD0020,Riyadh North,10,479.47,4794.7,2,Excellent
TXN029426,2020-04-27,CUST03615,PRD0764,Khobar,1,448.98,448.98,2,Good
TXN029427,2024-03-16,CUST00867,PRD0777,Jeddah Central,2,245.07,490.14,5,Excellent
TXN029428,2021-10-01,CUST03427,PRD0032,Madinah,11,107.9,1186.9,4,Average
TXN029429,2021-03-23,CUST02088,PRD0669,Makkah,5,160.11,800.55,3,Average
TXN029430,2020-11-13,CUST02020,PRD0690,Jeddah Central,5,188.43,942.15,2,Good
TXN029431,2021-07-14,CUST04040,PRD0345,Hail,11,472.28,5195.08,2,Good
TXN029432,2019-04-20,CUST01477,PRD0423,Madinah,3,106.89,320.67,5,Excellent
TXN029433,2024-07-05,CUST01943,PRD0349,Makkah,10,326.43,3264.3,1,Good
TXN029434,2025-06-15,CUST00054,PRD0291,Jeddah Central,7,74.56,521.92,1,Poor
TXN029435,2019-11-19,CUST04243,PRD0696,Khobar,7,25.71,179.97,3,Excellent
TXN029436,2024-12-20,CUST01394,PRD0382,Khobar,10,94.95,949.5,1,Good
TXN029437,2024-08-16,CUST04627,PRD0764,Dammam,5,125.09,625.45,1,Excellent
TXN029438,2025-10-31,CUST00988,PRD0428,Riyadh North,2,324.21,648.42,1,Poor
TXN029439,2024-04-16,CUST03327,PRD0720,Abha,6,357.98,2147.88,3,Poor
TXN029440,2021-05-17,CUST01483,PRD0254,Makkah,10,332.95,3329.5,4,Excellent
TXN029441,2019-04-26,CUST04512,PRD0739,Madinah,10,68.35,683.5,1,Good
TXN029442,2019-05-28,CUST03545,PRD0299,Dammam,3,89.85,269.55,5,Excellent
TXN029443,2024-11-27,CUST04838,PRD0389,Riyadh North,11,194.41,2138.51,4,Good
TXN029444,2019-02-11,CUST04595,PRD0614,Khobar,3,208.22,624.66,4,Excellent
TXN029445,2021-08-26,CUST03356,PRD0592,Madinah,4,80.29,321.16,4,Good
TXN029446,2021-04-16,CUST02730,PRD0543,Madinah,12,19.52,234.24,5,Poor
TXN029447,2021-10-07,CUST03685,PRD0440,Hail,5,151.07,755.35,2,Average
TXN029448,2023-08-08,CUST00155,PRD0107,Makkah,11,491.85,5410.35,4,Average
TXN029449,2019-02-25,CUST03587,PRD0501,Madinah,4,283.25,1133,3,Good
TXN029450,2020-11-19,CUST01594,PRD0647,Tabuk,10,142.04,1420.4,5,Excellent
TXN029451,2024-12-30,CUST03755,PRD0759,Makkah,4,386.76,1547.04,1,Good
TXN029452,2019-11-29,CUST03303,PRD0264,Dammam,11,332.4,3656.4,3,Good
TXN029453,2020-07-15,CUST01057,PRD0646,Tabuk,2,89.81,179.62,3,Average
TXN029454,2025-09-12,CUST02851,PRD0135,Riyadh North,5,89.2,446,5,Good
TXN029455,2023-08-28,CUST01302,PRD0374,Jeddah Central,1,199,199,2,Good
TXN029456,2023-03-10,CUST01927,PRD0095,Madinah,1,348.91,348.91,1,Poor
TXN029457,2025-03-04,CUST03761,PRD0294,Dammam,8,231.57,1852.56,4,Poor
TXN029458,2019-04-02,CUST03775,PRD0093,Dammam,12,32.7,392.4,3,Average
TXN029459,2019-02-14,CUST01030,PRD0448,Abha,11,144.51,1589.61,1,Excellent
TXN029460,2020-03-02,CUST04178,PRD0196,Tabuk,1,102.81,102.81,3,Good
TXN029461,2020-09-22,CUST04994,PRD0251,Khobar,11,356.51,3921.61,5,Excellent
TXN029462,2022-11-09,CUST04109,PRD0179,Riyadh South,1,143.12,143.12,5,Poor
TXN029463,2019-01-23,CUST03369,PRD0335,Tabuk,10,108.28,1082.8,5,Average
TXN029464,2024-11-08,CUST03807,PRD0738,Riyadh South,2,247.86,495.72,3,Average
TXN029465,2022-09-28,CUST04716,PRD0157,Abha,11,418.45,4602.95,1,Poor
TXN029466,2020-02-15,CUST02048,PRD0077,Madinah,4,255.5,1022,5,Excellent
TXN029467,2023-04-26,CUST01440,PRD0496,Riyadh North,7,178.68,1250.76,3,Good
TXN029468,2022-03-04,CUST04894,PRD0253,Riyadh North,11,493.81,5431.91,1,Excellent
TXN029469,2021-10-05,CUST04031,PRD0053,Abha,3,364.9,1094.7,4,Good
TXN029470,2024-12-29,CUST02516,PRD0355,Dammam,2,454.36,908.72,5,Excellent
TXN029471,2020-01-23,CUST01700,PRD0469,Tabuk,12,89.39,1072.68,2,Poor
TXN029472,2019-07-23,CUST01953,PRD0342,Riyadh North,12,349.54,4194.48,1,Poor
TXN029473,2024-05-25,CUST02723,PRD0052,Riyadh South,1,46.54,46.54,1,Poor
TXN029474,2021-12-25,CUST02277,PRD0355,Hail,10,446.27,4462.7,5,Excellent
TXN029475,2025-05-12,CUST01003,PRD0557,Tabuk,10,38.49,384.9,3,Good
TXN029476,2022-08-17,CUST04285,PRD0578,Makkah,10,409.8,4098,5,Excellent
TXN029477,2021-08-27,CUST01181,PRD0481,Madinah,5,58.87,294.35,1,Poor
TXN029478,2019-02-09,CUST03995,PRD0134,Makkah,11,215.72,2372.92,3,Average
TXN029479,2019-11-28,CUST04151,PRD0615,Riyadh South,3,455.45,1366.35,1,Good
TXN029480,2024-07-23,CUST03425,PRD0403,Makkah,1,263.28,263.28,2,Average
TXN029481,2019-03-14,CUST00337,PRD0195,Riyadh South,7,140.52,983.64,1,Poor
TXN029482,2025-10-26,CUST01409,PRD0778,Dammam,4,106.58,426.32,5,Excellent
TXN029483,2020-06-02,CUST03265,PRD0050,Tabuk,9,313.52,2821.68,4,Excellent
TXN029484,2021-09-29,CUST00524,PRD0500,Khobar,11,133.25,1465.75,5,Good
TXN029485,2019-03-16,CUST03823,PRD0198,Dammam,11,428.72,4715.92,2,Excellent
TXN029486,2019-04-19,CUST01427,PRD0126,Abha,8,411.43,3291.44,3,Average
TXN029487,2025-03-08,CUST04606,PRD0238,Khobar,11,67.45,741.95,5,Excellent
TXN029488,2022-03-13,CUST04549,PRD0509,Abha,2,235.22,470.44,5,Average
TXN029489,2023-08-03,CUST03855,PRD0710,Hail,2,192.53,385.06,5,Poor
TXN029490,2021-10-05,CUST03387,PRD0544,Tabuk,3,394.68,1184.04,4,Average
TXN029491,2024-06-04,CUST04608,PRD0547,Makkah,6,446.33,2677.98,1,Excellent
TXN029492,2019-10-23,CUST02332,PRD0133,Khobar,11,412.36,4535.96,1,Excellent
TXN029493,2024-12-25,CUST03984,PRD0070,Khobar,2,390.8,781.6,5,Average
TXN029494,2025-05-25,CUST04967,PRD0004,Madinah,1,418.25,418.25,1,Good
TXN029495,2024-08-24,CUST02565,PRD0469,Tabuk,10,151.09,1510.9,1,Excellent
TXN029496,2022-03-17,CUST02408,PRD0660,Khobar,8,493.94,3951.52,1,Average
TXN029497,2025-09-19,CUST03279,PRD0665,Dammam,1,294.59,294.59,4,Poor
TXN029498,2021-06-15,CUST01710,PRD0752,Hail,1,50,50,4,Poor
TXN029499,2023-11-30,CUST00257,PRD0481,Hail,1,218,218,3,Average
TXN029500,2020-12-24,CUST03679,PRD0337,Abha,1,24.62,24.62,5,Excellent
TXN029501,2022-12-05,CUST01233,PRD0678,Makkah,7,79.62,557.34,4,Good
TXN029502,2020-01-08,CUST03409,PRD0490,Riyadh North,10,416.38,4163.8,2,Average
TXN029503,2022-05-14,CUST03620,PRD0349,Khobar,7,408.39,2858.73,2,Excellent
TXN029504,2021-01-27,CUST01996,PRD0617,Riyadh South,4,42.92,171.68,5,Good
TXN029505,2020-04-11,CUST04480,PRD0119,Hail,2,445.5,891,1,Good
TXN029506,2021-04-01,CUST04508,PRD0512,Hail,6,61.32,367.92,4,Poor
TXN029507,2020-08-14,CUST01573,PRD0369,Khobar,8,439.9,3519.2,5,Average
TXN029508,2022-12-26,CUST02631,PRD0276,Abha,12,431.5,5178,2,Excellent
TXN029509,2022-02-09,CUST03282,PRD0177,Riyadh South,10,173.31,1733.1,4,Average
TXN029510,2021-06-01,CUST01150,PRD0714,Riyadh North,2,140,280,5,Average
TXN029511,2020-10-07,CUST00867,PRD0556,Hail,10,141.62,1416.2,4,Excellent
TXN029512,2021-11-19,CUST02166,PRD0656,Tabuk,5,384.52,1922.6,3,Excellent
TXN029513,2025-09-24,CUST02842,PRD0166,Jeddah Central,8,216.32,1730.56,1,Average
TXN029514,2025-12-27,CUST00073,PRD0185,Hail,8,308.77,2470.16,5,Excellent
TXN029515,2024-05-20,CUST00945,PRD0466,Khobar,11,281.58,3097.38,4,Poor
TXN029516,2022-06-01,CUST01625,PRD0075,Jeddah Central,8,395.01,3160.08,2,Good
TXN029517,2020-03-20,CUST02505,PRD0353,Makkah,12,288.99,3467.88,1,Good
TXN029518,2025-12-24,CUST00115,PRD0006,Jeddah Central,9,419.5,3775.5,3,Good
TXN029519,2019-02-12,CUST03953,PRD0250,Riyadh South,6,232.18,1393.08,4,Average
TXN029520,2019-03-24,CUST02404,PRD0012,Madinah,7,218.84,1531.88,4,Poor
TXN029521,2024-08-27,CUST02044,PRD0480,Khobar,3,178.46,535.38,5,Excellent
TXN029522,2025-10-12,CUST04696,PRD0390,Abha,4,486.53,1946.12,4,Good
TXN029523,2021-07-21,CUST00960,PRD0221,Riyadh North,5,468,2340,3,Excellent
TXN029524,2020-09-01,CUST01411,PRD0485,Tabuk,2,439.87,879.74,4,Poor
TXN029525,2022-09-12,CUST00072,PRD0316,Riyadh North,7,236.67,1656.69,3,Average
TXN029526,2019-04-22,CUST00845,PRD0476,Makkah,10,304.75,3047.5,5,Good
TXN029527,2024-02-06,CUST01719,PRD0726,Hail,2,37.41,74.82,2,Poor
TXN029528,2021-02-28,CUST04012,PRD0700,Tabuk,3,408.93,1226.79,5,Good
TXN029529,2022-11-10,CUST01247,PRD0378,Jeddah Central,8,461.99,3695.92,2,Average
TXN029530,2019-04-17,CUST04172,PRD0670,Jeddah Central,2,136.58,273.16,2,Excellent
TXN029531,2023-01-30,CUST04507,PRD0498,Madinah,11,247.3,2720.3,3,Good
TXN029532,2025-01-16,CUST02697,PRD0758,Abha,2,498.55,997.1,5,Average
TXN029533,2024-06-25,CUST02281,PRD0500,Tabuk,12,347.49,4169.88,4,Excellent
TXN029534,2021-01-27,CUST01740,PRD0767,Makkah,5,448.3,2241.5,1,Excellent
TXN029535,2022-05-25,CUST01907,PRD0149,Riyadh South,5,481.75,2408.75,4,Poor
TXN029536,2022-08-06,CUST02934,PRD0518,Jeddah Central,5,95.83,479.15,4,Poor
TXN029537,2025-12-26,CUST03587,PRD0796,Hail,7,344.81,2413.67,4,Excellent
TXN029538,2025-08-13,CUST04679,PRD0296,Madinah,2,361.74,723.48,2,Good
TXN029539,2025-08-02,CUST03034,PRD0269,Abha,3,201.87,605.61,5,Excellent
TXN029540,2023-05-28,CUST03178,PRD0767,Madinah,9,452.1,4068.9,2,Good
TXN029541,2025-03-17,CUST00336,PRD0038,Riyadh South,5,44.49,222.45,2,Average
TXN029542,2019-09-15,CUST00653,PRD0337,Riyadh South,8,20.21,161.68,2,Excellent
TXN029543,2021-12-19,CUST03576,PRD0628,Jeddah Central,2,368.93,737.86,1,Good
TXN029544,2021-10-09,CUST04700,PRD0164,Jeddah Central,6,196.11,1176.66,2,Poor
TXN029545,2025-11-18,CUST00154,PRD0743,Makkah,2,144.56,289.12,5,Average
TXN029546,2024-05-31,CUST03164,PRD0292,Makkah,1,155.5,155.5,2,Average
TXN029547,2023-08-06,CUST02344,PRD0142,Riyadh South,2,404.81,809.62,2,Good
TXN029548,2020-11-29,CUST03992,PRD0613,Khobar,3,438.29,1314.87,3,Average
TXN029549,2024-01-29,CUST03877,PRD0788,Jeddah Central,11,397.54,4372.94,4,Poor
TXN029550,2021-04-08,CUST02589,PRD0544,Jeddah Central,4,198.02,792.08,3,Poor
TXN029551,2023-10-10,CUST01551,PRD0174,Dammam,11,270.8,2978.8,1,Average
TXN029552,2023-06-11,CUST00695,PRD0649,Riyadh North,2,314.9,629.8,4,Excellent
TXN029553,2024-01-14,CUST00917,PRD0614,Riyadh North,4,140.41,561.64,4,Good
TXN029554,2021-03-16,CUST00436,PRD0310,Abha,10,472.68,4726.8,4,Poor
TXN029555,2020-01-09,CUST01434,PRD0365,Dammam,2,494.81,989.62,1,Good
TXN029556,2021-06-02,CUST04707,PRD0724,Riyadh North,10,53.8,538,2,Excellent
TXN029557,2020-08-12,CUST03871,PRD0574,Abha,11,323.18,3554.98,1,Good
TXN029558,2025-02-06,CUST02052,PRD0050,Madinah,5,39.48,197.4,2,Poor
TXN029559,2024-12-03,CUST02165,PRD0268,Madinah,10,436.04,4360.4,1,Poor
TXN029560,2023-12-28,CUST01787,PRD0288,Madinah,11,126.25,1388.75,2,Poor
TXN029561,2025-07-11,CUST04545,PRD0684,Riyadh North,3,132.56,397.68,4,Average
TXN029562,2024-09-13,CUST03064,PRD0636,Jeddah Central,12,57.9,694.8,4,Excellent
TXN029563,2019-11-21,CUST02116,PRD0195,Tabuk,8,78.75,630,3,Poor
TXN029564,2019-04-07,CUST04947,PRD0591,Tabuk,9,18.67,168.03,3,Average
TXN029565,2019-06-21,CUST02903,PRD0102,Dammam,2,47.64,95.28,4,Excellent
TXN029566,2021-09-05,CUST03586,PRD0293,Tabuk,7,402.64,2818.48,5,Excellent
TXN029567,2023-03-15,CUST02067,PRD0472,Abha,1,280.44,280.44,3,Good
TXN029568,2024-04-11,CUST04196,PRD0172,Tabuk,4,86.61,346.44,3,Average
TXN029569,2022-03-30,CUST01815,PRD0250,Riyadh North,10,475.78,4757.8,3,Poor
TXN029570,2022-02-03,CUST03631,PRD0771,Riyadh North,6,224.22,1345.32,3,Average
TXN029571,2025-10-30,CUST03849,PRD0337,Hail,2,302.24,604.48,5,Excellent
TXN029572,2024-10-09,CUST04323,PRD0763,Khobar,2,215.83,431.66,4,Poor
TXN029573,2021-10-24,CUST01941,PRD0288,Abha,9,325.87,2932.83,3,Excellent
TXN029574,2022-12-24,CUST04347,PRD0674,Hail,1,248.81,248.81,2,Average
TXN029575,2025-03-16,CUST04210,PRD0281,Riyadh South,12,105.35,1264.2,4,Poor
TXN029576,2025-05-14,CUST03965,PRD0671,Dammam,3,179.4,538.2,4,Excellent
TXN029577,2021-07-22,CUST04927,PRD0035,Tabuk,1,51.5,51.5,3,Poor
TXN029578,2022-05-04,CUST00331,PRD0405,Riyadh North,12,427.43,5129.16,5,Excellent
TXN029579,2023-11-24,CUST04173,PRD0763,Dammam,7,391.22,2738.54,3,Average
TXN029580,2022-06-01,CUST01927,PRD0581,Dammam,2,187.67,375.34,3,Poor
TXN029581,2019-05-23,CUST04257,PRD0412,Khobar,5,72.7,363.5,3,Good
TXN029582,2021-04-28,CUST02636,PRD0650,Dammam,8,154.35,1234.8,5,Good
TXN029583,2023-03-31,CUST01555,PRD0638,Abha,2,251.05,502.1,2,Poor
TXN029584,2020-08-24,CUST00750,PRD0479,Khobar,4,77.59,310.36,3,Good
TXN029585,2021-10-04,CUST00103,PRD0496,Jeddah Central,1,436.15,436.15,2,Average
TXN029586,2019-11-05,CUST00581,PRD0221,Hail,9,211.36,1902.24,5,Average
TXN029587,2024-05-22,CUST03658,PRD0479,Riyadh North,3,201.3,603.9,4,Excellent
TXN029588,2019-03-11,CUST01592,PRD0562,Hail,1,174.15,174.15,3,Poor
TXN029589,2023-10-19,CUST01233,PRD0511,Abha,5,453.88,2269.4,1,Good
TXN029590,2024-12-31,CUST00039,PRD0040,Riyadh South,11,423.73,4661.03,5,Poor
TXN029591,2022-12-13,CUST00931,PRD0728,Khobar,2,256.1,512.2,5,Excellent
TXN029592,2024-04-24,CUST01473,PRD0238,Madinah,8,151.22,1209.76,4,Excellent
TXN029593,2019-10-27,CUST00227,PRD0425,Tabuk,5,185.99,929.95,3,Good
TXN029594,2023-09-02,CUST02612,PRD0680,Tabuk,2,346.14,692.28,3,Excellent
TXN029595,2024-06-11,CUST02670,PRD0613,Hail,12,156,1872,2,Excellent
TXN029596,2024-06-04,CUST04268,PRD0669,Jeddah Central,8,255.37,2042.96,1,Average
TXN029597,2021-05-05,CUST03216,PRD0503,Madinah,12,292.74,3512.88,5,Average
TXN029598,2025-07-26,CUST04618,PRD0263,Makkah,1,214.78,214.78,4,Average
TXN029599,2020-08-06,CUST03423,PRD0695,Madinah,8,55.56,444.48,1,Excellent
TXN029600,2022-04-13,CUST03701,PRD0453,Riyadh South,9,340.82,3067.38,5,Average
TXN029601,2019-06-08,CUST01987,PRD0070,Tabuk,8,152.28,1218.24,2,Poor
TXN029602,2022-03-13,CUST02775,PRD0281,Riyadh South,3,466.31,1398.93,1,Good
TXN029603,2021-10-12,CUST01741,PRD0253,Riyadh North,3,414.91,1244.73,4,Excellent
TXN029604,2020-10-19,CUST04668,PRD0276,Madinah,3,34.7,104.1,4,Good
